id,timestamp,officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,CORPORATEIDENTIFICATIONNUMBER,DATEOFREGISTRATION,COMPANYNAME,COMPANYSTATUS,COMPANYCLASS,COMPANYCATEGORY,AUTHORIZEDCAPITAL,PAIDUPCAPITAL,REGISTEREDSTATE,REGISTRAROFCOMPANIES,PRINCIPALBUSINESSACTIVITY,REGISTEREDOFFICEADDRESS,SUBCATEGORY
50,2015-12-23 12:33:51,Bheemsari B.O,504002,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Adilabad,Adilabad,TELANGANA,NA,Dasnapur Colony  D.S.O,Adilabad H.O,L11103MH1985PLC035826,30-03-1985,TRINITY TRADELINK LIMITED,ACTIVE,Public,Company limited by Shares,"50,00,00,000.00","26,25,58,050.00",Maharashtra,RoC-Mumbai,Mining & Quarrying,"16 & 17, Washington Plaza, Dispensary Road Goregaon (W) MUMBAI Maharashtra INDIA 400062",Indian Non-Government Company
51,2015-12-23 12:33:51,Bhimini B.O,504273,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Asifabad,Adilabad,TELANGANA,NA,Rechini S.O,Mancherial H.O,L11200MH2005PLC154793,14-07-2005,GOL OFFSHORE LIMITED,ACTIVE,Public,Company limited by Shares,"2,00,00,00,000.00","37,23,92,738.00",Maharashtra,RoC-Mumbai,Mining & Quarrying,"ENERGY HOUSE, 81, D.N. ROAD, MUMBAI Maharashtra INDIA 400001",Indian Non-Government Company
52,2015-12-23 12:33:51,Bholsa B.O,504103,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Mudhole,Adilabad,TELANGANA,NA,Bhainsa S.O (Adilabad),Adilabad H.O,L12235MH1975PLC018481,08-08-1975,GARWARE MARINE INDUSTRIES LIMITED,ACTIVE,Public,Company limited by Shares,"10,00,00,000.00","5,76,61,840.00",Maharashtra,RoC-Mumbai,NA,"102, Buildarch Wisteria 1st Floor, Ram Maruti Road, Dadar (W) Mumbai Maharashtra INDIA 400028",Indian Non-Government Company
53,2015-12-23 12:33:51,Bhosi B.O,504103,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Mudhole,Adilabad,TELANGANA,NA,Bhainsa S.O (Adilabad),Adilabad H.O,L12801PN1963PLC149701,20-12-1963,TERRUZZI FERCALX INDIA LIMITED,ACTIVE,Public,Company limited by Shares,"11,00,00,000.00","9,50,00,000.00",Maharashtra,RoC-Pune,NA,"104,105 & 106 Trade Centre, First Floor North Main Road,Koregaon Park Pune Maharashtra INDIA 411001",Indian Non-Government Company
54,2015-12-23 12:33:51,Bhuktapur S.O,504001,S.O,Non-Delivery,Adilabad,Hyderabad,Andhra Pradesh,Adilabad,Adilabad,TELANGANA,08732-233035,NA,Adilabad H.O,L13100MH1960PLC011601,10-03-1960,ACROW INDIA LIMITED,ACTIVE,Public,Company limited by Shares,"1,00,00,000.00","64,00,000.00",Maharashtra,RoC-Mumbai,Mining & Quarrying,AT & POST RAVALGAONPIN CODE 423 108 TALUKA MALEGAON DIST NASIK NASHIK Maharashtra INDIA 423108,Indian Non-Government Company
55,2015-12-23 12:33:51,Bhutai B.O,504304,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Boath,Adilabad,TELANGANA,NA,Boath S.O,Adilabad H.O,L13209MH1960PLC011794,25-08-1960,INDIAN BRIGHT STEEL CO LIMITED,ACTIVE,Public,Company limited by Shares,"1,25,00,000.00","1,00,00,000.00",Maharashtra,RoC-Mumbai,Mining & Quarrying,"""""AURUM PLATZ""", C.S. NO. 406
56,2015-12-23 12:33:51,Bibra B.O,504273,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Asifabad,Adilabad,TELANGANA,NA,Rechini S.O,Mancherial H.O,L13209PN1988PLC046418,07-03-1988,RAS EXTRUSTIONS LIMITED,AMALGAMATED,Public,Company limited by Shares,"15,00,00,000.00","2,04,50,000.00",Maharashtra,RoC-Pune,Mining & Quarrying,"36 K M STONE, WAKI KHURD, PUNE NASIK HIGHWAY, CHAKAN, PUNE Maharashtra INDIA 410501",Indian Non-Government Company
57,2015-12-23 12:33:51,Bidrelli B.O,504101,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Mudhole,Adilabad,TELANGANA,NA,Basar S.O (Adilabad),Adilabad H.O,L14100MH1992PLC067738,16-07-1992,INLAC GRANSTON LIMITED,ACTIVE,Public,Company limited by Shares,"10,00,00,000.00","7,36,40,000.00",Maharashtra,RoC-Mumbai,Mining & Quarrying,29 MAHARASHTRA BHAVAN2ND FLOOR 12/14 BORA MASJID STREET MUMBAI Maharashtra INDIA 400001,Indian Non-Government Company
58,2015-12-23 12:33:51,Birsaipet B.O,504311,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Utnoor,Adilabad,TELANGANA,NA,Ootnur S.O,Adilabad H.O,L14101MH1945PLC256122,17-01-1945,ASSOCIATED STONE INDUSTRIES (KOTAH) LIMITED,ACTIVE,Public,Company limited by Shares,"25,00,00,000.00","6,62,83,730.00",Maharashtra,RoC-Mumbai,Mining & Quarrying,"Marathon Innova, A wing 7th floor, Off: Ganpatrao Kadam Marg, Lower Parel, Mumbai Maharashtra INDIA 400013",Indian Non-Government Company
59,2015-12-23 12:33:51,Birvelli B.O,504306,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Nirmal,Adilabad,TELANGANA,NA,Dilawarpur S.O,Adilabad H.O,L14108MH1982PLC026396,19-02-1982,ASHAPURA MINECHEM LTD,ACTIVE,Public,Company limited by Shares,"90,00,00,000.00","17,39,72,196.00",Maharashtra,RoC-Mumbai,Mining & Quarrying,"JEEVAN UDYOG BLDG., 3 RD FLOOR, 278 D. N. RD, FORT MUMBAI Maharashtra INDIA 400001",Indian Non-Government Company
60,2015-12-23 12:33:51,Boath S.O,504304,S.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Boath,Adilabad,TELANGANA,08751-245210,NA,Adilabad H.O,L14219MH1988PLC179734,25-05-1988,NEELKANTH ROCK-MINERALS LIMITED,ACTIVE,Public,Company limited by Shares,"5,50,00,000.00","5,03,39,000.00",Maharashtra,RoC-Mumbai,Mining & Quarrying,"322, 3rd Floor, Ahura Centre 82, Mahakali Caves Road, Andheri (East) Mumbai Maharashtra INDIA 400093",Indian Non-Government Company
61,2015-12-23 12:33:51,Bodepalli B.O,504273,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Asifabad,Adilabad,TELANGANA,NA,Rechini S.O,Mancherial H.O,L15100MH1992PLC067956,31-07-1992,RELIC FOODS LIMITED,STRIKE OFF,Public,Company limited by Shares,"50,00,000.00",NA,Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),J BLOCK GR.FLOORBHANGWADI SHOPPING CENTRE KALBADEVI ROAD MUMBAI Maharashtra INDIA 400002,Indian Non-Government Company
62,2015-12-23 12:33:51,Boregaon B.O,504101,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Mudhole,Adilabad,TELANGANA,NA,Basar S.O (Adilabad),Adilabad H.O,L15100MH1999PLC122483,01-11-1999,PRALSHAR BIOTEC LIMITED,STRIKE OFF,Public,Company limited by Shares,"15,00,000.00",NA,Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),10 ADWAIT APARTMENT SHIVRAMNAGAR JILHAPETH JALGAON Maharashtra INDIA 425002,Indian Non-Government Company
63,2015-12-23 12:33:51,Boregaon B.O,504307,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Boath,Adilabad,TELANGANA,NA,Echoda S.O,Adilabad H.O,L15100MH2000PLC127460,28-06-2000,WELWORTH NETWORKS LIMITED,STRIKE OFF,Public,Company limited by Shares,"5,00,000.00",NA,Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),GALA NO 11SUYOG INDUSTRIAL ESTATE LBS MARG VIKROLI MUMBAI Maharashtra INDIA 400085,Indian Non-Government Company
64,2015-12-23 12:33:51,Borigaon B.O,504110,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Nirmal,Adilabad,TELANGANA,NA,Chincholi (B) S.O,Adilabad H.O,L15114PN1990PLC055440,14-02-1990,RIVERDALE FOODS LIMITED,ACTIVE,Public,Company limited by Shares,"9,70,00,000.00","5,00,00,000.00",Maharashtra,RoC-Pune,Manufacturing (Food stuffs),SOMATNE VILLAGETALEGON DABHADE PUNE Maharashtra INDIA 410506,Indian Non-Government Company
65,2015-12-23 12:33:51,Boyapalli B.O,504272,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Asifabad,Adilabad,TELANGANA,NA,Tandur (A) S.O,Mancherial H.O,L15122MH1983PLC029364,21-02-1983,VELOX INDUSTRIES LIMITED,ACTIVE,Public,Company limited by Shares,"1,00,00,000.00","24,90,000.00",Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),"The Submit Business Bay,102-103, Level-1 Service Road, Western Express Highway,Villey Parle East Mumbai Maharashtra INDIA 400052",Indian Non-Government Company
66,2015-12-23 12:33:51,Brahmangaon B.O,504101,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Mudhole,Adilabad,TELANGANA,NA,Basar S.O (Adilabad),Adilabad H.O,L15130MH1991PLC064216,28-11-1991,INDO BIOTECH FOODS LIMITED,ACTIVE,Public,Company limited by Shares,"35,00,00,000.00","22,08,13,110.00",Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),"3RD FLOOR, INDUSTRIAL ASSURANCE BUILDING, CHURCHGATE, MUMBAI Maharashtra INDIA 400020",Indian Non-Government Company
67,2015-12-23 12:33:51,Budakalan B.O,504251,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Luxettipet,Adilabad,TELANGANA,NA,Bellampalli S.O,Mancherial H.O,L15130MH2004SGC145415,30-03-2004,PANDURANG AGRO PROCESSING LIMITED,DORMANT,Public,Company limited by Shares,"5,00,000.00","1,00,000.00",Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),"69, GAJANAN DHAM, SAHAKAR NAGAR, NAGPUR Maharashtra INDIA 440025",State Government Company
68,2015-12-23 12:33:51,Budakurd B.O,504251,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Luxettipet,Adilabad,TELANGANA,NA,Bellampalli S.O,Mancherial H.O,L15140MH1933PLC002030,17-10-1933,HINDUSTAN UNILEVER LIMITED,ACTIVE,Public,Company limited by Shares,"2,25,00,00,000.00","2,16,33,08,758.00",Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),"UNILEVER HOUSE, B D SAWANT MARG CHAKALA, ANDHERI EAST MUMBAI Maharashtra INDIA 400099",Indian Non-Government Company
69,2015-12-23 12:33:51,Buggaram B.O,504323,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Neradigonda,Adilabad,TELANGANA,NA,Neradigonda S.O,Adilabad H.O,L15140MH1956PLC009720,06-02-1956,INDIAN EXTRACTIONS LIMITED,ACTIVE,Public,Company limited by Shares,"9,00,00,000.00","4,23,76,330.00",Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),"NANAVATI MAHALAYA, 18, HOMI MODY STREET, FORT, MUMBAI Maharashtra INDIA 400001",Indian Non-Government Company
70,2015-12-23 12:33:51,Burguda B.O,504293,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Asifabad,Adilabad,TELANGANA,NA,Asifabad S.O,Mancherial H.O,L15140MH1986PLC038536,06-01-1986,RUCHI SOYA INDUSTRIES LIMITED,ACTIVE,Public,Company limited by Shares,"2,53,05,00,000.00","68,81,20,844.00",Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),"RUCHI HOUSE, ROYAL PALMS, SURVEY NO. 169, AAREY MILK COLONY,NEAR MAYUR NAGAR,GOREGAON (EAST) Mumbai Maharashtra INDIA 400065",Indian Non-Government Company
71,2015-12-23 12:33:51,Chakepalli B.O,504272,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Asifabad,Adilabad,TELANGANA,NA,Tandur (A) S.O,Mancherial H.O,L15140MH1988PLC049208,13-10-1988,MARICO LIMITED,ACTIVE,Public,Company limited by Shares,"2,15,00,00,000.00","64,49,81,999.00",Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),"MARICO LIMITED, 7th FLOOR,GRANDE PALLADIUM, 175,CST ROAD,KALINA,SANTACRUZ (EAST) MUMBAI Maharashtra INDIA 400098",Indian Non-Government Company
72,2015-12-23 12:33:51,Chanda (T) B.O,504002,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Adilabad,Adilabad,TELANGANA,NA,Dasnapur Colony  D.S.O,Adilabad H.O,L15140MH1992PLC068946,09-10-1992,AVI INDUSTRIES LIMITED,UNDER LIQUIDATION,Public,Company limited by Shares,"11,50,00,000.00","1,09,97,800.00",Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),"102, MERONAI ,NEAR PALM GROVE HOTEL, JUHU TARA ROAD ,JUHU, MUMBAI Maharashtra INDIA 400049",Indian Non-Government Company
73,2015-12-23 12:33:51,Chandaram B.O,504215,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Luxettipet,Adilabad,TELANGANA,NA,Luxettipet S.O,Mancherial H.O,L15140MH1993PLC073460,13-08-1993,STANROSE MAFATLAL LUBECHEM LIMITED,UNDER LIQUIDATION,Public,Company limited by Shares,"10,00,00,000.00","2,54,96,000.00",Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),"59, THE ARCADE, FIRST FLOOR, WORLD TRADE CENTRE, CUFFE PARADE, COLABA, MUMBAI Maharashtra INDIA 400005",Indian Non-Government Company
74,2015-12-23 12:33:51,Chandur B.O,504311,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Utnoor,Adilabad,TELANGANA,NA,Ootnur S.O,Adilabad H.O,L15141MH1980PLC022912,29-07-1980,OLYMPIC OIL INDUSTRIES LIMITED,ACTIVE,Public,Company limited by Shares,"4,00,20,000.00","2,85,40,000.00",Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),"907-910, Meadows, Sahar Plaza, Andheri kurla Road J. B. Nagar, Andheri (East) Mumbai Maharashtra INDIA 400059",Indian Non-Government Company
75,2015-12-23 12:33:51,Chaprala B.O,504309,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Adilabad,Adilabad,TELANGANA,NA,Gumma S.O (Adilabad),Adilabad H.O,L15142MH1985PLC037493,13-09-1985,UMRED AGRO COMPLEX LIMITED,ACTIVE,Public,Company limited by Shares,"20,00,00,000.00","8,13,06,000.00",Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),"2ND FLOOR, """"SAHAS"""" 64, BAJAJ NAGAR NAGPUR Maharashtra INDIA 440010",Indian Non-Government Company
76,2015-12-23 12:33:51,Chata B.O,504103,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Kubeer,Adilabad,TELANGANA,NA,Bhainsa S.O (Adilabad),Adilabad H.O,L15142MH1994PLC076009,11-01-1994,MALU PAPER MILLS LIMITED,ACTIVE,Public,Company limited by Shares,"20,00,00,000.00","17,05,92,500.00",Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),"HEERA PLAZA, 4TH FLOOR, NEAR TELEPHONE EXCHANGE, NAGPUR Maharashtra INDIA 440008",Indian Non-Government Company
77,2015-12-23 12:33:51,Chedwai B.O,504296,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Sirpur (t),Adilabad,TELANGANA,NA,Sirpur Khagaznagar S.O,Mancherial H.O,L15142MH2001PLC133714,17-10-2001,RAJ OIL MILLS LIMITED,ACTIVE,Public,Company limited by Shares,"1,60,00,00,000.00","74,94,34,380.00",Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),224-230 BELLASIS ROAD MUMBAI Maharashtra INDIA 400008,Indian Non-Government Company
78,2015-12-23 12:33:51,Chichdhari Khanapur B.O,504346,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Utnoor,Adilabad,TELANGANA,NA,Indervelli S.O,Adilabad H.O,L15143MH1987PLC042533,12-02-1987,PRIME SOLVENT EXTRACTIONS LIMITED,ACTIVE,Public,Company limited by Shares,"7,00,00,000.00","6,46,00,000.00",Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),"CAPCO EXPPORTS JEEVAN SAHAKAR BUILDING 3RD FLR 5 HOMJI STREE, FORT MUMBAI Maharashtra INDIA 400001",Indian Non-Government Company
79,2015-12-23 12:33:51,Chichondi B.O,504103,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Mudhole,Adilabad,TELANGANA,NA,Bhainsa S.O (Adilabad),Adilabad H.O,L15143MH1992PLC066662,06-05-1992,RASOYA PROTEINS LIMITED,ACTIVE,Public,Company limited by Shares,"1,81,00,00,000.00","1,70,89,31,700.00",Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),"VILLAGE WANJARI, TALUKA WANI YAVATMAL YAVATMAL Maharashtra INDIA 445004",Indian Non-Government Company
80,2015-12-23 12:33:51,Chincholi (B) S.O,504110,S.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Nirmal,Adilabad,TELANGANA,08734-256173,NA,Adilabad H.O,L15143MH1992PLC068786,28-09-1992,CHAKAN VEGOILS LIMITED,ACTIVE,Public,Company limited by Shares,"15,00,00,000.00","8,10,12,040.00",Maharashtra,RoC-Pune,Manufacturing (Food stuffs),CHAKAN HOUSE 42/43SHANKARSHETH ROAD PUNE Maharashtra INDIA 411037,Indian Non-Government Company
81,2015-12-23 12:33:51,Chinchughat B.O,504002,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Adilabad,Adilabad,TELANGANA,NA,Dasnapur Colony  D.S.O,Adilabad H.O,L15143MH1994PLC164344,17-02-1994,SAM INDUSTRIES LIMITED,ACTIVE,Public,Company limited by Shares,"22,00,00,000.00","11,08,84,700.00",Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),"401, 4TH FLOOR, DALAMAL CHAMBERS, 29, NEW MARINE LINES, MUMBAI Maharashtra INDIA 400020",Indian Non-Government Company
82,2015-12-23 12:33:51,Chinnoor S.O,504201,S.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Chennoor,Adilabad,TELANGANA,08737-241230,NA,Mancherial H.O,L15143PN1992PLC069754,27-11-1992,SAPTASHRINGI SOLVENT EXTRACTIONS LTD,ACTIVE,Public,Company limited by Shares,"5,25,00,000.00","4,52,51,000.00",Maharashtra,RoC-Pune,Manufacturing (Food stuffs),15/A WAKADEWADIPUNE MUMBAI ROAD PUNE Maharashtra INDIA 411003,Indian Non-Government Company
83,2015-12-23 12:33:51,Chintaguda B.O,504296,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Sirpur (t),Adilabad,TELANGANA,NA,Sirpur Khagaznagar S.O,Mancherial H.O,L15200MH1996PLC102332,03-09-1996,ADITI BIO-TECH LIMITED,STRIKE OFF,Public,Company limited by Shares,"10,00,000.00","8,00,000.00",Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),"14 RADHA APARTMENT, 4TH FLOOR TELI LANE, ANDHERI (EAST), MUMBAI Maharashtra INDIA 400069",Indian Non-Government Company
84,2015-12-23 12:33:51,Chintaguda B.O,504205,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Luxettipet,Adilabad,TELANGANA,NA,Jannaram S.O,Mancherial H.O,L15200MH1997PLC107525,24-04-1997,VADILAL DAIRY INTERNATIONAL LIMITED,ACTIVE,Public,Company limited by Shares,"15,00,00,000.00","3,19,41,500.00",Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),"PLOT NO. M-13,MIDC INDUSTRIAL AREA, TARAPUR,BOISAR, BOISAR Maharashtra INDIA 401506",Indian Non-Government Company
85,2015-12-23 12:33:51,Chintakunta B.O,504299,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Sirpur (t),Adilabad,TELANGANA,NA,Sirpur (T) S.O,Mancherial H.O,L15200MH1999PLC117958,22-01-1999,NETVISTA VENTURE LIMITED,ACTIVE,Public,Company limited by Shares,"15,00,00,000.00","13,59,53,000.00",Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),"26, Diamond plaza, Ground Floor,Poddar, Road Malad east Mumbai Maharashtra INDIA 400097",Indian Non-Government Company
86,2015-12-23 12:33:51,Chintalamanepalli B.O,504299,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Sirpur (t),Adilabad,TELANGANA,NA,Sirpur (T) S.O,Mancherial H.O,L15203PN1938PLC002879,21-12-1938,POLSON LTD,ACTIVE,Public,Company limited by Shares,"2,50,00,000.00","60,00,000.00",Maharashtra,RoC-Pune,Manufacturing (Food stuffs),AMBAGHATTALLLUKA SHAHUWADI KOLHAPUR Maharashtra INDIA 415101,Indian Non-Government Company
87,2015-12-23 12:33:51,Chintalbori B.O,504304,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Boath,Adilabad,TELANGANA,NA,Boath S.O,Adilabad H.O,L15209MH1995PLC094262,08-11-1995,HASWANI AGRO PRODUCTS LIMITED,STRIKE OFF,Public,Company limited by Shares,"50,00,000.00","60,000.00",Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),C S NO 2118/14OPP KELKAR MARKET NAVI PETH JALGAON Maharashtra INDIA 425001,Indian Non-Government Company
88,2015-12-23 12:33:51,Chintalchanda B.O,504310,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Nirmal,Adilabad,TELANGANA,NA,Mamda S.O,Adilabad H.O,L15300MH1994PTC081478,27-09-1994,LANYARD FOODS LIMITED,UNDER LIQUIDATION,Public,Company limited by Shares,"41,00,00,000.00",NA,Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),"L-51, APMC MARKET-I,PHASE-II,SECTOR-19, VASHI, NAVI MUMBAI-400703 WEF. DT.20-11-2000 Maharashtra INDIA",Indian Non-Government Company
89,2015-12-23 12:33:51,Chirrakunta S.O,504294,S.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Asifabad,Adilabad,TELANGANA,08733-278635,NA,Mancherial H.O,L15310MH1991PLC064563,19-12-1991,RISHABH DIGHA STEEL AND ALLIED PRODUCTS LIMITED,ACTIVE,Public,Company limited by Shares,"9,00,00,000.00","5,48,64,000.00",Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),C-172 MIDC INDUSTRIAL AREATALOJA RAIGAD MUMBAI Maharashtra INDIA,Indian Non-Government Company
90,2015-12-23 12:33:51,Chityal B.O,504306,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Nirmal,Adilabad,TELANGANA,NA,Dilawarpur S.O,Adilabad H.O,L15313PN1993PLC070263,01-01-1993,POONA DAL AND OIL INDUSTRIES LIMITED,ACTIVE,Public,Company limited by Shares,"6,00,00,000.00","5,70,80,000.00",Maharashtra,RoC-Pune,Manufacturing (Food stuffs),103/104 HADAPSAR INDUSTRIALESTATE PUNE Maharashtra INDIA 411013,Indian Non-Government Company
91,2015-12-23 12:33:51,Chityal B.O,504202,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Kaddam (Peddur),Adilabad,TELANGANA,NA,Peddur S.O,Adilabad H.O,L15315PN1991PLC061079,08-04-1991,ARIHANT TOURNESOL LIMITED,ACTIVE,Public,Company limited by Shares,"10,00,00,000.00","9,89,83,000.00",Maharashtra,RoC-Pune,Manufacturing (Food stuffs),GAT 74/1 VILAGE BHOGAONBARSI ROAD NORTH SOLAPUR DIST SOLAPUR Maharashtra INDIA,Indian Non-Government Company
92,2015-12-23 12:33:51,Chondi B.O,504103,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Mudhole,Adilabad,TELANGANA,NA,Bhainsa S.O (Adilabad),Adilabad H.O,L15400MH1986PLC255807,11-11-1986,TRANSGLOBE FOODS LIMITED,ACTIVE,Public,Company limited by Shares,"4,00,00,000.00","3,17,12,000.00",Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),"B-11, BORIVALI MAYUR CO-OP. HSG SOC. LTD, SODAWALA CROSS LANE, BORIVALI (W) MUMBAI Maharashtra INDIA 400092",Indian Non-Government Company
93,2015-12-23 12:33:51,Chorpalli B.O,504313,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Utnoor,Adilabad,TELANGANA,NA,Jainoor S.O,Adilabad H.O,L15400MH1993PLC075067,10-11-1993,MONESHI AGRO INDUSTRIES LIMITED,DORMANT,Public,Company limited by Shares,"12,00,00,000.00","12,00,00,000.00",Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),"603-B, GOLDERS GREEN BLDG NO. 2, 6TH FLOOR, I C COLONY EXTN, BORIVALI (WEST) MUMBAI Maharashtra INDIA 400103",Indian Non-Government Company
94,2015-12-23 12:33:51,Coal Chemical Complex S.O,504302,S.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Mancherial,Adilabad,TELANGANA,08736-239230,NA,Mancherial H.O,L15419PN1985PLC037347,02-09-1985,TASTY BITE EATABLES LTD,ACTIVE,Public,Company limited by Shares,"5,00,00,000.00","3,16,13,000.00",Maharashtra,RoC-Pune,Manufacturing (Food stuffs),204 MAYFAIR TOWERS WAKDEWADI SHIVAJINAGAR PUNE Maharashtra INDIA 411005,Indian Non-Government Company
95,2015-12-23 12:33:51,Cotton Market B.O,504002,B.O,Non-Delivery,Adilabad,Hyderabad,Andhra Pradesh,Adilabad,Adilabad,TELANGANA,NA,Dasnapur Colony  D.S.O,Adilabad H.O,L15420MH1998PLC116906,16-10-1998,LODHA SUGAR MANUFACTURING LIMITED,ACTIVE,Public,Company limited by Shares,"10,00,000.00",NA,Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),"AT & POST CHAUSALA, TALUKA & DIST-BEED, BEED Maharashtra INDIA",Indian Non-Government Company
96,2015-12-23 12:33:51,Dabba B.O,504299,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Sirpur (t),Adilabad,TELANGANA,NA,Sirpur (T) S.O,Mancherial H.O,L15420MH2000PLC126759,25-05-2000,DEVARJAN LAXMI SUGARS LIMITED,ACTIVE,Public,Company limited by Shares,"20,00,000.00","5,07,000.00",Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),"SHRI MADHAVRAO PATIL, SAI SADAN, LAXMI COLONY, OLD AUSA ROAD, LATUR Maharashtra INDIA 413512",Indian Non-Government Company
97,2015-12-23 12:33:51,Dandepalli S.O,504206,S.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Luxettipet,Adilabad,TELANGANA,08739-249430,NA,Mancherial H.O,L15420PN1933PLC133303,29-07-1933,TILAKNAGAR INDUSTRIES LIMITED,ACTIVE,Public,Company limited by Shares,"1,50,00,00,000.00","1,24,75,61,150.00",Maharashtra,RoC-Pune,Manufacturing (Food stuffs),"P.O. TILAKNAGAR, TAL.SHRIRAMPUR, DIST. AHMEDNAGAR SHRIRAMPUR Maharashtra INDIA 413720",Indian Non-Government Company
98,2015-12-23 12:33:51,Dantanpalli B.O,504311,B.O,Delivery,Adilabad,Hyderabad,Andhra Pradesh,Utnoor,Adilabad,TELANGANA,NA,Ootnur S.O,Adilabad H.O,L15421MH1971PLC167716,24-07-1971,BAJAJ HINDUSTHAN SUGAR AND INDUSTRIES LIMITED,AMALGAMATED,Public,Company limited by Shares,"1,00,00,00,000.00","11,80,00,000.00",Maharashtra,RoC-Mumbai,Manufacturing (Food stuffs),"Bajaj Bhawan, 2nd Floor, Jamnalal Bajaj Marg 226, Nariman Point, Mumbai Maharashtra INDIA 400021",Indian Non-Government Company
